session,target,contrast_modulation,amplitude,presence,response_presence
1,1,1,2.4,1,1
1,1,1,2.4,1,1
1,1,1,2.4,0,0
1,1,1,2.4,0,0
1,1,1,2.4,1,1
1,1,1,2.4,1,1
1,1,1,2.4,0,0
1,1,1,2.4,1,1
1,1,1,2.4,1,1
1,1,1,2.4,1,1
1,1,1,2.4,0,0
1,1,1,2.4,0,0
1,1,1,2.4,1,1
1,1,1,2.4,1,1
1,1,1,2.4,0,0
1,1,1,2.4,0,0
1,1,0,3.0,1,1
1,1,0,3.0,1,0
1,1,0,3.0,1,1
1,1,0,3.0,1,1
1,1,0,3.0,0,0
1,1,0,3.0,1,1
1,1,0,3.0,1,1
1,1,0,3.0,0,0
1,1,0,3.0,0,0
1,1,0,3.0,1,0
1,1,0,3.0,0,0
1,1,0,3.0,0,0
1,1,0,3.0,0,0
1,1,0,3.0,1,1
1,1,0,3.0,0,0
1,1,0,3.0,0,0
1,1,0,3.0,0,0
1,1,0,3.0,1,0
1,1,0,3.0,1,1
1,1,0,3.0,1,0
1,1,0,3.0,1,1
1,1,0,3.0,1,1
1,1,0,3.0,0,0
1,1,0,3.0,0,0
1,1,0,3.0,1,1
1,1,0,3.0,1,1
1,1,0,3.0,0,0
1,1,0,3.0,0,0
1,1,0,3.0,0,0
1,1,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,1,0
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,0,1
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,1,1
1,2,1,2.4,0,1
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,1,2.4,0,0
1,2,1,2.4,1,1
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,0,0
1,2,0,3.0,1,1
1,2,0,3.0,1,1
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,1,0
1,3,0,3.0,1,1
1,3,0,3.0,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,0
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,0,1
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,1,1
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,1,0
1,3,1,2.4,0,0
1,3,1,2.4,0,0
1,3,1,2.4,1,1
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,1,1
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,1,0
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,1,1
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,3,0,3.0,1,1
1,3,0,3.0,1,1
1,3,0,3.0,1,1
1,3,0,3.0,0,0
1,3,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,0,1
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,1,2.4,1,1
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,0,0
1,4,1,2.4,1,1
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,1,0
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,1,1
1,4,0,3.0,1,1
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,0,0
1,4,0,3.0,1,1
2,1,0,0.9,1,0
2,1,0,0.9,1,0
2,1,0,0.9,1,0
2,1,0,0.9,0,0
2,1,0,0.9,1,0
2,1,0,0.9,0,0
2,1,0,0.9,0,0
2,1,0,0.9,1,0
2,1,0,0.9,0,0
2,1,0,0.9,1,0
2,1,0,0.9,1,0
2,1,0,0.9,0,0
2,1,0,0.9,0,1
2,1,0,0.9,0,0
2,1,0,0.9,0,0
2,1,0,0.9,1,0
2,1,0,0.9,1,0
2,1,0,0.9,0,1
2,1,0,0.9,1,1
2,1,0,0.9,1,0
2,1,0,0.9,1,0
2,1,0,0.9,1,0
2,1,0,0.9,0,1
2,1,0,0.9,0,0
2,1,0,0.9,0,0
2,1,0,0.9,1,1
2,1,0,0.9,0,1
2,1,0,0.9,0,0
2,1,0,0.9,0,0
2,1,0,0.9,1,1
2,1,1,0.6,0,0
2,1,1,0.6,0,0
2,1,1,0.6,0,1
2,1,1,0.6,1,0
2,1,1,0.6,1,0
2,1,1,0.6,1,1
2,1,1,0.6,0,0
2,1,1,0.6,1,1
2,1,1,0.6,1,1
2,1,1,0.6,1,1
2,1,1,0.6,0,0
2,1,1,0.6,1,0
2,1,1,0.6,0,1
2,1,1,0.6,0,1
2,1,1,0.6,0,1
2,1,1,0.6,1,1
2,1,1,0.6,0,0
2,1,1,0.6,1,0
2,1,1,0.6,0,1
2,1,1,0.6,1,1
2,1,1,0.6,0,0
2,1,1,0.6,0,0
2,1,1,0.6,1,1
2,1,1,0.6,1,0
2,1,1,0.6,0,0
2,1,1,0.6,0,0
2,1,1,0.6,1,0
2,1,1,0.6,1,1
2,1,1,0.6,0,1
2,1,1,0.6,1,0
2,1,1,0.6,0,1
2,1,1,0.6,1,0
2,1,1,0.6,0,1
2,1,1,0.6,1,0
2,1,1,0.6,1,1
2,1,1,0.6,1,0
2,1,1,0.6,1,1
2,1,1,0.6,0,0
2,1,1,0.6,0,0
2,1,1,0.6,1,1
2,1,1,0.6,0,0
2,1,1,0.6,0,0
2,1,1,0.6,1,0
2,1,1,0.6,1,1
2,1,1,0.6,0,0
2,1,1,0.6,1,1
2,1,1,0.6,1,0
2,1,1,0.6,1,1
2,1,1,0.6,0,1
2,1,1,0.6,0,0
2,1,1,0.6,0,0
2,1,1,0.6,0,0
2,1,1,0.6,0,1
2,1,1,0.6,1,1
2,1,1,0.6,1,0
2,1,1,0.6,0,0
2,1,1,0.6,1,1
2,1,1,0.6,0,0
2,1,1,0.6,1,0
2,1,1,0.6,0,1
2,1,0,0.9,0,0
2,1,0,0.9,0,0
2,1,0,0.9,0,0
2,1,0,0.9,0,0
2,1,0,0.9,1,0
2,1,0,0.9,1,1
2,1,0,0.9,0,0
2,1,0,0.9,1,1
2,1,0,0.9,1,1
2,1,0,0.9,0,0
2,1,0,0.9,1,0
2,1,0,0.9,0,1
2,1,0,0.9,1,1
2,1,0,0.9,0,0
2,1,0,0.9,1,0
2,1,0,0.9,0,0
2,1,0,0.9,0,1
2,1,0,0.9,0,0
2,1,0,0.9,1,0
2,1,0,0.9,1,0
2,1,0,0.9,1,1
2,1,0,0.9,0,0
2,1,0,0.9,0,0
2,1,0,0.9,1,1
2,1,0,0.9,1,0
2,1,0,0.9,1,1
2,1,0,0.9,0,1
2,1,0,0.9,1,1
2,1,0,0.9,0,0
2,1,0,0.9,1,0
2,2,0,0.9,1,0
2,2,0,0.9,0,1
2,2,0,0.9,0,1
2,2,0,0.9,1,1
2,2,0,0.9,0,0
2,2,0,0.9,0,1
2,2,0,0.9,1,0
2,2,0,0.9,0,0
2,2,0,0.9,1,0
2,2,0,0.9,0,0
2,2,0,0.9,1,0
2,2,0,0.9,0,0
2,2,0,0.9,0,0
2,2,0,0.9,0,0
2,2,0,0.9,1,0
2,2,0,0.9,0,0
2,2,0,0.9,0,0
2,2,0,0.9,0,0
2,2,0,0.9,0,0
2,2,0,0.9,1,0
2,2,0,0.9,1,0
2,2,0,0.9,1,1
2,2,0,0.9,1,0
2,2,0,0.9,1,1
2,2,0,0.9,1,0
2,2,0,0.9,1,1
2,2,0,0.9,0,1
2,2,0,0.9,0,0
2,2,0,0.9,1,0
2,2,0,0.9,1,0
2,2,1,0.6,1,1
2,2,1,0.6,0,0
2,2,1,0.6,0,0
2,2,1,0.6,1,0
2,2,1,0.6,1,0
2,2,1,0.6,1,1
2,2,1,0.6,0,0
2,2,1,0.6,0,0
2,2,1,0.6,1,0
2,2,1,0.6,0,0
2,2,1,0.6,0,0
2,2,1,0.6,0,0
2,2,1,0.6,1,1
2,2,1,0.6,1,0
2,2,1,0.6,0,0
2,2,1,0.6,0,0
2,2,1,0.6,0,0
2,2,1,0.6,1,0
2,2,1,0.6,0,0
2,2,1,0.6,0,0
2,2,1,0.6,0,1
2,2,1,0.6,1,0
2,2,1,0.6,1,0
2,2,1,0.6,1,0
2,2,1,0.6,0,0
2,2,1,0.6,1,0
2,2,1,0.6,1,1
2,2,1,0.6,1,1
2,2,1,0.6,1,0
2,2,1,0.6,0,0
2,2,1,0.6,0,0
2,2,1,0.6,0,1
2,2,1,0.6,0,0
2,2,1,0.6,1,1
2,2,1,0.6,0,0
2,2,1,0.6,1,0
2,2,1,0.6,1,0
2,2,1,0.6,0,0
2,2,1,0.6,1,1
2,2,1,0.6,1,1
2,2,1,0.6,0,0
2,2,1,0.6,1,0
2,2,1,0.6,1,0
2,2,1,0.6,0,0
2,2,1,0.6,1,1
2,2,1,0.6,1,1
2,2,1,0.6,1,1
2,2,1,0.6,0,1
2,2,1,0.6,0,0
2,2,1,0.6,1,0
2,2,1,0.6,1,0
2,2,1,0.6,0,1
2,2,1,0.6,0,0
2,2,1,0.6,1,0
2,2,1,0.6,0,0
2,2,1,0.6,0,1
2,2,1,0.6,1,1
2,2,1,0.6,0,0
2,2,1,0.6,0,0
2,2,1,0.6,1,1
2,2,0,0.9,0,0
2,2,0,0.9,0,0
2,2,0,0.9,0,0
2,2,0,0.9,0,0
2,2,0,0.9,0,0
2,2,0,0.9,0,0
2,2,0,0.9,1,0
2,2,0,0.9,1,1
2,2,0,0.9,0,0
2,2,0,0.9,0,1
2,2,0,0.9,1,1
2,2,0,0.9,1,1
2,2,0,0.9,1,1
2,2,0,0.9,1,1
2,2,0,0.9,1,1
2,2,0,0.9,0,0
2,2,0,0.9,1,1
2,2,0,0.9,0,0
2,2,0,0.9,0,1
2,2,0,0.9,0,1
2,2,0,0.9,0,0
2,2,0,0.9,1,0
2,2,0,0.9,1,1
2,2,0,0.9,0,1
2,2,0,0.9,1,0
2,2,0,0.9,0,0
2,2,0,0.9,1,1
2,2,0,0.9,1,0
2,2,0,0.9,1,0
2,2,0,0.9,1,0
2,3,0,0.9,1,0
2,3,0,0.9,0,0
2,3,0,0.9,1,0
2,3,0,0.9,1,1
2,3,0,0.9,0,0
2,3,0,0.9,1,1
2,3,0,0.9,0,0
2,3,0,0.9,0,0
2,3,0,0.9,0,0
2,3,0,0.9,1,1
2,3,0,0.9,1,0
2,3,0,0.9,1,0
2,3,0,0.9,1,0
2,3,0,0.9,0,0
2,3,0,0.9,0,0
2,3,0,0.9,0,0
2,3,0,0.9,0,1
2,3,0,0.9,1,0
2,3,0,0.9,1,0
2,3,0,0.9,0,1
2,3,0,0.9,0,0
2,3,0,0.9,1,0
2,3,0,0.9,0,0
2,3,0,0.9,0,1
2,3,0,0.9,1,0
2,3,0,0.9,0,0
2,3,0,0.9,0,0
2,3,0,0.9,1,0
2,3,0,0.9,1,0
2,3,0,0.9,1,0
2,3,1,0.6,0,0
2,3,1,0.6,0,0
2,3,1,0.6,1,1
2,3,1,0.6,1,1
2,3,1,0.6,1,0
2,3,1,0.6,0,0
2,3,1,0.6,0,0
2,3,1,0.6,0,0
2,3,1,0.6,1,0
2,3,1,0.6,0,1
2,3,1,0.6,1,1
2,3,1,0.6,1,0
2,3,1,0.6,1,1
2,3,1,0.6,1,1
2,3,1,0.6,1,0
2,3,1,0.6,1,0
2,3,1,0.6,0,0
2,3,1,0.6,0,0
2,3,1,0.6,1,0
2,3,1,0.6,0,1
2,3,1,0.6,0,0
2,3,1,0.6,0,1
2,3,1,0.6,1,0
2,3,1,0.6,1,1
2,3,1,0.6,0,1
2,3,1,0.6,0,1
2,3,1,0.6,0,0
2,3,1,0.6,1,1
2,3,1,0.6,0,1
2,3,1,0.6,1,0
2,3,1,0.6,1,0
2,3,1,0.6,1,1
2,3,1,0.6,0,0
2,3,1,0.6,0,0
2,3,1,0.6,0,0
2,3,1,0.6,1,0
2,3,1,0.6,1,1
2,3,1,0.6,0,0
2,3,1,0.6,0,0
2,3,1,0.6,0,0
2,3,1,0.6,1,0
2,3,1,0.6,1,0
2,3,1,0.6,1,1
2,3,1,0.6,1,1
2,3,1,0.6,1,0
2,3,1,0.6,0,1
2,3,1,0.6,0,1
2,3,1,0.6,0,0
2,3,1,0.6,1,0
2,3,1,0.6,0,0
2,3,1,0.6,1,1
2,3,1,0.6,0,0
2,3,1,0.6,0,0
2,3,1,0.6,1,1
2,3,1,0.6,1,0
2,3,1,0.6,0,0
2,3,1,0.6,0,1
2,3,1,0.6,1,0
2,3,1,0.6,0,0
2,3,1,0.6,1,0
2,3,0,0.9,1,1
2,3,0,0.9,1,1
2,3,0,0.9,0,0
2,3,0,0.9,0,0
2,3,0,0.9,1,1
2,3,0,0.9,1,1
2,3,0,0.9,0,0
2,3,0,0.9,0,0
2,3,0,0.9,1,1
2,3,0,0.9,0,0
2,3,0,0.9,1,0
2,3,0,0.9,0,1
2,3,0,0.9,1,0
2,3,0,0.9,0,0
2,3,0,0.9,1,1
2,3,0,0.9,0,1
2,3,0,0.9,0,1
2,3,0,0.9,0,0
2,3,0,0.9,1,1
2,3,0,0.9,0,0
2,3,0,0.9,1,0
2,3,0,0.9,0,0
2,3,0,0.9,0,0
2,3,0,0.9,1,0
2,3,0,0.9,1,1
2,3,0,0.9,0,1
2,3,0,0.9,1,0
2,3,0,0.9,1,0
2,3,0,0.9,1,0
2,3,0,0.9,0,0
2,4,0,0.9,1,1
2,4,0,0.9,1,1
2,4,0,0.9,1,0
2,4,0,0.9,1,1
2,4,0,0.9,1,0
2,4,0,0.9,0,0
2,4,0,0.9,0,0
2,4,0,0.9,0,1
2,4,0,0.9,0,0
2,4,0,0.9,1,0
2,4,0,0.9,0,1
2,4,0,0.9,0,1
2,4,0,0.9,0,0
2,4,0,0.9,0,1
2,4,0,0.9,1,0
2,4,0,0.9,1,1
2,4,0,0.9,0,0
2,4,0,0.9,1,0
2,4,0,0.9,0,1
2,4,0,0.9,0,0
2,4,0,0.9,1,0
2,4,0,0.9,1,1
2,4,0,0.9,0,0
2,4,0,0.9,1,0
2,4,0,0.9,0,0
2,4,0,0.9,0,1
2,4,0,0.9,0,0
2,4,0,0.9,1,1
2,4,0,0.9,1,1
2,4,0,0.9,1,1
2,4,1,0.6,1,0
2,4,1,0.6,0,0
2,4,1,0.6,0,0
2,4,1,0.6,0,0
2,4,1,0.6,1,0
2,4,1,0.6,1,1
2,4,1,0.6,1,1
2,4,1,0.6,1,1
2,4,1,0.6,0,1
2,4,1,0.6,1,0
2,4,1,0.6,0,0
2,4,1,0.6,0,0
2,4,1,0.6,0,1
2,4,1,0.6,1,1
2,4,1,0.6,1,1
2,4,1,0.6,0,1
2,4,1,0.6,0,1
2,4,1,0.6,1,0
2,4,1,0.6,1,0
2,4,1,0.6,1,0
2,4,1,0.6,0,0
2,4,1,0.6,1,1
2,4,1,0.6,1,1
2,4,1,0.6,1,0
2,4,1,0.6,0,0
2,4,1,0.6,0,0
2,4,1,0.6,1,1
2,4,1,0.6,0,1
2,4,1,0.6,0,1
2,4,1,0.6,0,0
2,4,1,0.6,1,0
2,4,1,0.6,0,0
2,4,1,0.6,0,0
2,4,1,0.6,1,1
2,4,1,0.6,1,1
2,4,1,0.6,1,0
2,4,1,0.6,1,1
2,4,1,0.6,0,0
2,4,1,0.6,1,1
2,4,1,0.6,0,0
2,4,1,0.6,0,1
2,4,1,0.6,1,1
2,4,1,0.6,1,1
2,4,1,0.6,1,1
2,4,1,0.6,1,1
2,4,1,0.6,1,1
2,4,1,0.6,0,1
2,4,1,0.6,0,0
2,4,1,0.6,0,1
2,4,1,0.6,1,1
2,4,1,0.6,0,1
2,4,1,0.6,0,1
2,4,1,0.6,1,1
2,4,1,0.6,0,0
2,4,1,0.6,0,0
2,4,1,0.6,0,0
2,4,1,0.6,0,1
2,4,1,0.6,1,1
2,4,1,0.6,1,1
2,4,1,0.6,0,0
2,4,0,0.9,1,0
2,4,0,0.9,1,1
2,4,0,0.9,0,0
2,4,0,0.9,0,0
2,4,0,0.9,0,1
2,4,0,0.9,0,0
2,4,0,0.9,1,0
2,4,0,0.9,0,0
2,4,0,0.9,1,0
2,4,0,0.9,0,1
2,4,0,0.9,0,0
2,4,0,0.9,0,0
2,4,0,0.9,1,0
2,4,0,0.9,1,1
2,4,0,0.9,0,0
2,4,0,0.9,1,0
2,4,0,0.9,0,0
2,4,0,0.9,0,0
2,4,0,0.9,1,1
2,4,0,0.9,0,0
2,4,0,0.9,0,0
2,4,0,0.9,0,0
2,4,0,0.9,1,1
2,4,0,0.9,1,0
2,4,0,0.9,1,0
2,4,0,0.9,1,0
2,4,0,0.9,0,0
2,4,0,0.9,1,1
2,4,0,0.9,1,1
2,4,0,0.9,1,1
2,1,0,1.425,0,0
2,1,0,1.425,0,0
2,1,0,1.425,1,1
2,1,0,1.425,1,0
2,1,0,1.425,0,0
2,1,0,1.425,1,1
2,1,0,1.425,1,1
2,1,0,1.425,0,0
2,1,0,1.425,0,1
2,1,0,1.425,0,0
2,1,0,1.425,1,1
2,1,0,1.425,1,0
2,1,0,1.425,1,1
2,1,0,1.425,1,0
2,1,0,1.425,0,0
2,1,0,1.425,1,0
2,1,0,1.425,1,1
2,1,0,1.425,0,0
2,1,0,1.425,0,0
2,1,0,1.425,0,0
2,1,0,1.425,1,1
2,1,0,1.425,0,0
2,1,0,1.425,0,0
2,1,0,1.425,0,1
2,1,0,1.425,1,1
2,1,0,1.425,0,0
2,1,0,1.425,0,0
2,1,0,1.425,1,1
2,1,0,1.425,1,0
2,1,0,1.425,1,0
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,1,1.05,1,1
2,1,1,1.05,1,1
2,1,1,1.05,1,1
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,1,1.05,1,1
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,1,1.05,1,0
2,1,1,1.05,0,0
2,1,1,1.05,0,1
2,1,1,1.05,1,1
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,1,1.05,1,1
2,1,1,1.05,0,0
2,1,1,1.05,1,1
2,1,1,1.05,1,1
2,1,1,1.05,1,0
2,1,1,1.05,1,1
2,1,1,1.05,1,1
2,1,1,1.05,0,0
2,1,1,1.05,1,1
2,1,1,1.05,1,0
2,1,1,1.05,0,0
2,1,1,1.05,1,0
2,1,1,1.05,0,0
2,1,1,1.05,1,1
2,1,1,1.05,0,0
2,1,1,1.05,1,0
2,1,1,1.05,1,1
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,1,1.05,1,1
2,1,1,1.05,1,0
2,1,1,1.05,0,0
2,1,1,1.05,1,1
2,1,1,1.05,1,0
2,1,1,1.05,1,1
2,1,1,1.05,1,1
2,1,1,1.05,1,1
2,1,1,1.05,0,0
2,1,1,1.05,1,1
2,1,1,1.05,0,0
2,1,1,1.05,0,1
2,1,1,1.05,0,0
2,1,1,1.05,1,0
2,1,1,1.05,1,1
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,1,1.05,1,0
2,1,1,1.05,1,0
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,1,1.05,0,0
2,1,0,1.425,1,1
2,1,0,1.425,1,1
2,1,0,1.425,0,0
2,1,0,1.425,0,0
2,1,0,1.425,0,0
2,1,0,1.425,1,0
2,1,0,1.425,0,1
2,1,0,1.425,0,0
2,1,0,1.425,1,1
2,1,0,1.425,0,0
2,1,0,1.425,0,0
2,1,0,1.425,0,0
2,1,0,1.425,1,0
2,1,0,1.425,1,1
2,1,0,1.425,0,1
2,1,0,1.425,1,0
2,1,0,1.425,1,1
2,1,0,1.425,1,1
2,1,0,1.425,0,0
2,1,0,1.425,0,1
2,1,0,1.425,1,0
2,1,0,1.425,1,1
